"C","S","n"
1.1951692625254782e135,0,932
0,0,932
-1.4157340596153698e135,0,932
0,0,932
1.0646536358047809e135,0,932
0,0,932
-1.3595464334221602e135,0,932
0,0,932
2.5965692040274e134,0,932
0,0,932
-5.389971344769636e134,0,932
0,0,932
-1.3878859722351572e133,0,932
0,0,932
1.6927435500828384e134,0,932
0,0,932
2.8698792583906045e134,0,932
0,0,932
-3.614835677884679e134,0,932
0,0,932
8.260920868430575e133,0,932
0,0,932
-4.782237680593188e133,0,932
0,0,932
5.1527558955965e133,0,932
0,0,932
-9.418623915273531e131,0,932
0,0,932
4.776012858665627e133,0,932
0,0,932
-1.194018270921963e133,0,932
0,0,932
2.5854954641290675e133,0,932
0,0,932
-2.1430328009299712e133,0,932
0,0,932
5.320581865891374e132,0,932
0,0,932
-8.156144605389994e132,0,932
0,0,932
3.8699370108096427e132,0,932
0,0,932
6.089881121541925e131,0,932
0,0,932
3.0043197964026726e132,0,932
0,0,932
-1.1739791144232127e132,0,932
0,0,932
1.3206844120002614e132,0,932
0,0,932
-2.0695386807702183e132,0,932
0,0,932
6.107531713870909e131,0,932
0,0,932
1.1016161341443918e131,0,932
0,0,932
3.188450728928346e131,0,932
0,0,932
-3.938701974522943e131,0,932
0,0,932
3.0396769847246595e130,0,932
0,0,932
-1.4937882699967008e131,0,932
0,0,932
5.557800117062703e130,0,932
0,0,932
-9.21877518091617e130,0,932
0,0,932
-8.790302353197303e129,0,932
0,0,932
-3.221662725304331e130,0,932
0,0,932
1.7152670709433415e130,0,932
0,0,932
-1.262263644415023e130,0,932
0,0,932
5.14549018548647e129,0,932
0,0,932
-1.0268653026057039e130,0,932
0,0,932
3.1355363099377264e129,0,932
0,0,932
-3.4213659005200146e129,0,932
0,0,932
1.423859849611061e129,0,932
0,0,932
-1.2821101164434164e129,0,932
0,0,932
4.626416754397368e128,0,932
0,0,932
-1.1024654045445804e129,0,932
0,0,932
2.8448576121788632e128,0,932
0,0,932
-3.911327570852578e128,0,932
0,0,932
2.221673647341741e128,0,932
0,0,932
-1.510947448061579e128,0,932
0,0,932
7.553316211571823e127,0,932
0,0,932
-7.109236862750273e127,0,932
0,0,932
1.9993884455389043e127,0,932
0,0,932
-3.5542927654917477e127,0,932
0,0,932
1.943647686205923e127,0,932
0,0,932
-4.443228404107801e126,0,932
0,0,932
6.663862697920865e126,0,932
0,0,932
-1.9437575678025152e126,0,932
0,0,932
1.2494806023937905e126,0,932
0,0,932
-1.943620991796466e126,0,932
0,0,932
9.717983961324535e125,0,932
0,0,932
-9.71799298525032e125,0,932
0,0,932
3.817765362680786e125,0,932
0,0,932
-3.4706991528764726e125,0,932
0,0,932
1.4750426874997515e125,0,932
0,0,932
-1.5618100508527007e125,0,932
0,0,932
5.639862709938563e124,0,932
0,0,932
-5.639863380064896e124,0,932
0,0,932
2.1691766100084823e124,0,932
0,0,932
-2.0607179720496703e124,0,932
0,0,932
2.1691778860872537e123,0,932
0,0,932
-5.422940893392853e123,0,932
0,0,932
1.898028791894427e123,0,932
0,0,932
-2.8470429760537407e123,0,932
0,0,932
9.490142364932434e122,0,932
0,0,932
-8.134407925502005e122,0,932
0,0,932
4.7450708931444456e122,0,932
0,0,932
-4.067203653383563e122,0,932
0,0,932
1.0168008983804434e122,0,932
0,0,932
-8.473340875207982e121,0,932
0,0,932
3.177502769013218e121,0,932
0,0,932
-2.118335194718012e121,0,932
0,0,932
8.473340671954146e120,0,932
0,0,932
-1.5887513707493336e121,0,932
0,0,932
2.118335161650377e120,0,932
0,0,932
-4.236670314263883e120,0,932
0,0,932
2.2507311006652e120,0,932
0,0,932
-1.4563554185852175e120,0,932
0,0,932
9.929696044871117e118,0,932
0,0,932
-6.2888074852919685e119,0,932
0,0,932
1.9859392055315566e119,0,932
0,0,932
-1.4067069373258398e119,0,932
0,0,932
7.4472720201385115e118,0,932
0,0,932
-9.102221357880789e118,0,932
0,0,932
2.172121005821165e118,0,932
0,0,932
-4.137373344724007e117,0,932
0,0,932
6.206060016568417e117,0,932
0,0,932
-4.3959591784150127e117,0,932
0,0,932
1.163636253103245e117,0,932
0,0,932
-3.87878751037543e116,0,932
0,0,932
3.2323229252785485e116,0,932
0,0,932
6.46464585049776e115,0,932
0,0,932
1.4545453163735899e116,0,932
0,0,932
-8.080807313188718e115,0,932
0,0,932
3.6363632909331955e115,0,932
0,0,932
-1.818181645466821e115,0,932
0,0,932
1.0101009141480206e115,0,932
0,0,932
-9.090908227332212e114,0,932
0,0,932
1.0101009141480141e114,0,932
0,0,932
-2.52525228536998e114,0,932
0,0,932
1.325757449819224e114,0,932
0,0,932
-3.787878428054945e113,0,932
0,0,932
