"C","S","n"
3.568803362858181e58,0,562
0,0,562
-6.955922190879945e59,0,562
0,0,562
1.4794312122393913e59,0,562
0,0,562
-3.1561199194440346e60,0,562
0,0,562
9.551415545685894e59,0,562
0,0,562
-1.328892597660646e61,0,562
0,0,562
3.654454643566777e60,0,562
0,0,562
-6.910241507835361e61,0,562
0,0,562
1.7275603769588402e61,0,562
0,0,562
-2.0199167484367344e62,0,562
0,0,562
1.063114078127223e62,0,562
0,0,562
-1.0205895149007894e63,0,562
0,0,562
3.7208992732728474e62,0,562
0,0,562
-5.9534388305037635e63,0,562
0,0,562
1.1906877663024749e63,0,562
0,0,562
-2.993729212247065e64,0,562
0,0,562
5.613242278522706e63,0,562
0,0,562
-9.797658273199948e64,0,562
0,0,562
2.857650461310794e64,0,562
0,0,562
-3.701335106966527e65,0,562
0,0,562
7.348239705196615e64,0,562
0,0,562
-1.1757127688030745e66,0,562
0,0,562
2.612698597788886e65,0,562
0,0,562
-4.006034293192744e66,0,562
0,0,562
1.3063348213299038e66,0,562
0,0,562
-1.8809545214311685e67,0,562
0,0,562
4.702555431472698e66,0,562
0,0,562
-8.079147739843332e67,0,562
0,0,562
1.1142956360923038e67,0,562
0,0,562
-2.225856347943636e68,0,562
0,0,562
3.8957515791904804e67,0,562
0,0,562
-7.091874834328299e68,0,562
0,0,562
9.964706717412939e67,0,562
0,0,562
-2.095246817742311e69,0,562
0,0,562
5.056310352287525e68,0,562
0,0,562
-5.270100675338003e69,0,562
0,0,562
1.2688137566654933e69,0,562
0,0,562
-1.7492360536760813e70,0,562
0,0,562
2.2427352477968514e69,0,562
0,0,562
-3.040251578750976e70,0,562
0,0,562
9.963735681205768e69,0,562
0,0,562
-8.167158446128418e70,0,562
0,0,562
4.1568798207325766e70,0,562
0,0,562
-4.442196687741407e71,0,562
0,0,562
9.185265220657037e70,0,562
0,0,562
-9.782696459814358e71,0,562
0,0,562
1.1353486550249506e71,0,562
0,0,562
-9.555359584979926e71,0,562
0,0,562
1.2608376310843296e71,0,562
0,0,562
-1.042996239654185e72,0,562
0,0,562
8.059528434533854e71,0,562
0,0,562
-6.145262675202408e72,0,562
0,0,562
-6.764490019879632e70,0,562
0,0,562
2.3134276792747052e73,0,562
0,0,562
4.606203920944616e72,0,562
0,0,562
-1.4390196634003848e71,0,562
0,0,562
9.563571800475403e72,0,562
0,0,562
-3.430106546977548e73,0,562
0,0,562
-2.5080593273909915e73,0,562
0,0,562
5.662772484298159e74,0,562
0,0,562
-6.456963254295574e73,0,562
0,0,562
1.4453777201079965e75,0,562
0,0,562
-3.6465740116901716e74,0,562
0,0,562
-3.2985793261811694e75,0,562
0,0,562
-1.1199359111631892e75,0,562
0,0,562
1.7005806717824744e76,0,562
0,0,562
-7.165573325808765e74,0,562
0,0,562
4.288200219848476e76,0,562
0,0,562
-3.360366769902004e75,0,562
0,0,562
4.927455943508872e76,0,562
0,0,562
-8.65840864627264e75,0,562
0,0,562
1.4669208029337685e77,0,562
0,0,562
-2.8546808722228745e76,0,562
0,0,562
6.210272081653386e77,0,562
0,0,562
-5.1100796355387976e76,0,562
0,0,562
1.6803328349761742e78,0,562
0,0,562
-1.933380872340976e77,0,562
0,0,562
2.5586949771879625e78,0,562
0,0,562
-3.2123527171052946e77,0,562
0,0,562
6.249057594331679e78,0,562
0,0,562
-6.446050973237588e77,0,562
0,0,562
1.0005246329839079e79,0,562
0,0,562
-9.737132540775644e77,0,562
0,0,562
1.830952531177323e79,0,562
0,0,562
-4.6864442935143015e78,0,562
0,0,562
4.412698056629382e79,0,562
0,0,562
-6.40765875944712e78,0,562
0,0,562
8.994226887007086e79,0,562
0,0,562
-1.5259189188122286e79,0,562
0,0,562
1.3958986878424027e80,0,562
0,0,562
-3.303192986539963e79,0,562
0,0,562
3.8345086771244704e80,0,562
0,0,562
-7.19193396261968e79,0,562
0,0,562
5.992988502137365e80,0,562
0,0,562
-9.748601835939332e79,0,562
0,0,562
1.1924827478009865e81,0,562
0,0,562
-1.7381121128213432e80,0,562
0,0,562
1.7226063912947745e81,0,562
0,0,562
-2.8319781031827694e80,0,562
0,0,562
4.004876119773218e81,0,562
0,0,562
-4.2973870977229483e80,0,562
0,0,562
5.98952162616718e81,0,562
0,0,562
-9.133357202258007e80,0,562
0,0,562
1.2367701432052273e82,0,562
0,0,562
-1.3514198261402598e81,0,562
0,0,562
1.6381500750858026e82,0,562
0,0,562
-2.723906441968551e81,0,562
0,0,562
2.839950847451729e82,0,562
0,0,562
-3.7503947403440057e81,0,562
0,0,562
4.738861711416382e82,0,562
0,0,562
-4.628812930213095e81,0,562
0,0,562
6.387395031461176e82,0,562
0,0,562
-6.68243306393887e81,0,562
0,0,562
9.546690343419291e82,0,562
0,0,562
-1.3410754162663556e82,0,562
0,0,562
1.5018472083923996e83,0,562
0,0,562
-2.4783434047662372e82,0,562
0,0,562
1.959393028095242e83,0,562
0,0,562
-2.6308503957539596e82,0,562
0,0,562
2.8773944324758794e83,0,562
0,0,562
-2.813097609995068e82,0,562
0,0,562
3.1971754965735364e83,0,562
0,0,562
-4.714267574729038e82,0,562
0,0,562
4.741655287106054e83,0,562
0,0,562
-4.8952470048964736e82,0,562
0,0,562
6.576017793047919e83,0,562
0,0,562
-7.72938515956497e82,0,562
0,0,562
7.414749860350343e83,0,562
0,0,562
-8.0445321423651e82,0,562
0,0,562
9.55640481687908e83,0,562
0,0,562
-1.0997077329517301e83,0,562
0,0,562
1.2501009408520784e84,0,562
0,0,562
-1.449997650531253e83,0,562
0,0,562
1.3817713317641223e84,0,562
0,0,562
-1.4122414349738186e83,0,562
0,0,562
1.4671985240365795e84,0,562
0,0,562
-1.7886074852109158e83,0,562
0,0,562
1.8633352596439618e84,0,562
0,0,562
-1.8600593603024058e83,0,562
0,0,562
1.608877974114483e84,0,562
0,0,562
-2.0409403671574895e83,0,562
0,0,562
2.319550813117351e84,0,562
0,0,562
-2.5117294313103e83,0,562
0,0,562
2.51192744889857e84,0,562
0,0,562
-2.50705780100222e83,0,562
0,0,562
2.0822231000537747e84,0,562
0,0,562
-2.8075145063044276e83,0,562
0,0,562
1.9430892518277898e84,0,562
0,0,562
-2.732004027730626e83,0,562
0,0,562
2.244314109229048e84,0,562
0,0,562
-3.058535220805476e83,0,562
0,0,562
1.9316106713531459e84,0,562
0,0,562
-2.569812979627482e83,0,562
0,0,562
2.3111108772977313e84,0,562
0,0,562
-2.3862190740597756e83,0,562
0,0,562
2.319550813117351e84,0,562
0,0,562
-1.9781851922727275e83,0,562
0,0,562
1.7092862599149024e84,0,562
0,0,562
-1.7659265923645126e83,0,562
0,0,562
1.8131311167437521e84,0,562
0,0,562
-1.945495431774071e83,0,562
0,0,562
1.4295454168614221e84,0,562
0,0,562
-1.8201500941677722e83,0,562
0,0,562
1.3064651174138078e84,0,562
0,0,562
-1.4343088540046873e83,0,562
0,0,562
9.614271191758727e83,0,562
0,0,562
-1.1153965266729206e83,0,562
0,0,562
9.054363387876982e83,0,562
0,0,562
-7.103204472337419e82,0,562
0,0,562
7.477505038975606e83,0,562
0,0,562
-7.258721319875505e82,0,562
0,0,562
6.638772971673182e83,0,562
0,0,562
-5.052134946784004e82,0,562
0,0,562
4.678900108480792e83,0,562
0,0,562
-4.714267572391225e82,0,562
0,0,562
4.044370408014575e83,0,562
0,0,562
-2.9699855565582233e82,0,562
0,0,562
2.971527204154273e83,0,562
0,0,562
-2.5131844370004993e82,0,562
0,0,562
1.7083723135941933e83,0,562
0,0,562
-2.0665125450379544e82,0,562
0,0,562
1.329270467172929e83,0,562
0,0,562
-1.223409456343989e82,0,562
0,0,562
8.605362664040358e82,0,562
0,0,562
-7.07465293619129e81,0,562
0,0,562
6.230507089573647e82,0,562
0,0,562
-4.334648030407179e81,0,562
0,0,562
4.346641847346307e82,0,562
0,0,562
-3.162064940732173e81,0,562
0,0,562
2.4869529676846295e82,0,562
0,0,562
-2.4787690247330544e81,0,562
0,0,562
1.4812621285226473e82,0,562
0,0,562
-1.2288511175225115e81,0,562
0,0,562
8.641612701177333e81,0,562
0,0,562
-8.152807538064703e80,0,562
0,0,562
5.00897196014746e81,0,562
0,0,562
-7.239036096695319e80,0,562
0,0,562
3.808766185838707e81,0,562
0,0,562
-3.444821643988491e80,0,562
0,0,562
2.3599636749381593e81,0,562
0,0,562
-1.8606808210738082e80,0,562
0,0,562
1.5356751309078886e81,0,562
0,0,562
-7.603649441521192e79,0,562
0,0,562
5.257576252622575e80,0,562
0,0,562
-6.885512191988517e79,0,562
0,0,562
3.7119399693286094e80,0,562
0,0,562
-3.073376658566591e79,0,562
0,0,562
2.4990170622287393e80,0,562
0,0,562
-1.219497148181066e79,0,562
0,0,562
8.381383345744761e79,0,562
0,0,562
-5.641604332869214e78,0,562
0,0,562
5.3319633685228706e79,0,562
0,0,562
-2.962821833714011e78,0,562
0,0,562
2.980034170972838e79,0,562
0,0,562
-9.737132540329741e77,0,562
0,0,562
1.0005246329839079e79,0,562
0,0,562
-7.006427740147628e76,0,562
0,0,562
5.483003167664592e78,0,562
0,0,562
-1.7760006672717193e77,0,562
0,0,562
2.941722190476916e78,0,562
0,0,562
-8.561168349379256e76,0,562
0,0,562
1.7760896382761176e78,0,562
0,0,562
-4.511599614670299e76,0,562
0,0,562
6.689056098236709e77,0,562
0,0,562
-2.8546808722228745e76,0,562
0,0,562
1.9457048195310258e77,0,562
0,0,562
-2.0628009061421795e76,0,562
0,0,562
7.321376026529995e76,0,562
0,0,562
-2.612266743947017e75,0,562
0,0,562
3.3904801887024916e76,0,562
0,0,562
-1.838707371507914e75,0,562
0,0,562
1.2517206562094821e76,0,562
0,0,562
-1.1199359111631892e75,0,562
0,0,562
4.1824209333687014e75,0,562
0,0,562
-5.04926156035237e74,0,562
0,0,562
6.972776941530093e74,0,562
0,0,562
-1.8146026159842247e74,0,562
0,0,562
1.922272354523224e74,0,562
0,0,562
-9.521497070717932e73,0,562
0,0,562
2.462364442633447e74,0,562
0,0,562
-1.965908546339128e73,0,562
0,0,562
9.336860127803335e73,0,562
0,0,562
-5.621726121408723e72,0,562
0,0,562
2.3134276792747052e73,0,562
0,0,562
-1.163494547593797e72,0,562
0,0,562
1.723286313589094e73,0,562
0,0,562
-1.20310484343747e72,0,562
0,0,562
5.532101644715902e72,0,562
0,0,562
-2.391994526899006e71,0,562
0,0,562
-1.3208191742963054e72,0,562
0,0,562
2.2214061552911667e70,0,562
0,0,562
-7.043072341326858e71,0,562
0,0,562
-2.229835273040886e70,0,562
0,0,562
-2.159176589001816e71,0,562
0,0,562
-1.550670426116385e70,0,562
0,0,562
6.672472195678881e70,0,562
0,0,562
4.256185434356807e69,0,562
0,0,562
-2.4694965540660785e70,0,562
0,0,562
1.5292914669407312e69,0,562
0,0,562
-3.2234849196384098e69,0,562
0,0,562
-7.823371132958524e68,0,562
0,0,562
-6.327160997732211e68,0,562
0,0,562
-1.1863227302035258e68,0,562
0,0,562
-8.467202012441009e68,0,562
0,0,562
-1.1828523584639392e67,0,562
0,0,562
-8.492417518372474e67,0,562
0,0,562
1.108861810221261e67,0,562
0,0,562
-1.0782012352702953e67,0,562
0,0,562
1.3888421695307702e66,0,562
0,0,562
-1.669301271214127e67,0,562
0,0,562
1.567304441382326e66,0,562
0,0,562
-8.358708580677111e66,0,562
0,0,562
1.7416085268615833e65,0,562
0,0,562
-8.707833031023717e65,0,562
0,0,562
3.265780841813229e64,0,562
0,0,562
-1.3062910543961722e65,0,562
0,0,562
2.7215240117320577e63,0,562
0,0,562
-9.797630669575238e64,0,562
0,0,562
1.3607842130179059e63,0,562
0,0,562
-2.7215709691765386e64,0,562
0,0,562
5.102947035058246e62,0,562
0,0,562
-2.721571722380615e63,0,562
0,0,562
3.401965037996614e62,0,562
0,0,562
-1.8710807704902588e63,0,562
0,0,562
2.232539563892924e62,0,562
0,0,562
-2.551473786482571e62,0,562
0,0,562
4.5182348320332564e61,0,562
0,0,562
1.0631140781359646e62,0,562
0,0,562
5.647793540057746e60,0,562
0,0,562
-2.392006675789163e61,0,562
0,0,562
4.152789367689519e59,0,562
0,0,562
4.3189009423971004e60,0,562
0,0,562
6.22918405153428e58,0,562
0,0,562
9.136136608916942e59,0,562
0,0,562
5.190986709611899e57,0,562
0,0,562
2.0763946838447597e58,0,562
0,0,562
3.244366693507437e57,0,562
0,0,562
-1.55729601288357e58,0,562
0,0,562
2.433275020130578e56,0,562
0,0,562
-8.75979007247008e57,0,562
0,0,562
4.055458366884296e55,0,562
0,0,562
2.433275020130578e56,0,562
0,0,562
1.7742630355118797e55,0,562
0,0,562
1.1152510508931814e56,0,562
0,0,562
6.336653698256713e54,0,562
0,0,562
2.9148607011980877e55,0,562
0,0,562
-1.5841634245641782e53,0,562
0,0,562
-3.485159534041192e54,0,562
0,0,562
-1.9802042807052228e52,0,562
0,0,562
-9.108939691244024e53,0,562
0,0,562
3.712883026322293e52,0,562
0,0,562
-5.0990260228159485e53,0,562
0,0,562
2.0575560104202706e52,0,562
0,0,562
1.2995090592128024e52,0,562
0,0,562
2.1271725671638134e50,0,562
0,0,562
-4.1769934046125795e51,0,562
0,0,562
5.559655573269058e50,0,562
0,0,562
-3.0940691886019106e50,0,562
0,0,562
4.079095121691972e49,0,562
0,0,562
6.043103883988106e48,0,562
0,0,562
1.8884699637462833e46,0,562
0,0,562
-3.5805390512629534e49,0,562
0,0,562
-5.5237746439578784e47,0,562
0,0,562
-4.711732559546977e48,0,562
0,0,562
7.937475316371097e46,0,562
0,0,562
-5.5237746439578784e47,0,562
0,0,562
7.727235496188406e45,0,562
0,0,562
8.011243674329936e46,0,562
0,0,562
2.4435768573865483e45,0,562
0,0,562
-5.0623535649253395e45,0,562
0,0,562
1.6713143600049505e44,0,562
0,0,562
3.4117865555963125e44,0,562
0,0,562
-3.6478957286530465e43,0,562
0,0,562
4.325246300633501e44,0,562
0,0,562
-2.5680924786848696e42,0,562
0,0,562
3.1463213221213885e43,0,562
0,0,562
-3.2502156617149073e40,0,562
0,0,562
-7.056204131385395e41,0,562
0,0,562
-7.056863671901164e40,0,562
0,0,562
3.8241038491703046e41,0,562
0,0,562
-2.1302334233728563e40,0,562
0,0,562
4.601724101947077e40,0,562
0,0,562
-7.076148361773733e38,0,562
0,0,562
5.338379331459451e39,0,562
0,0,562
-2.2465142593289115e38,0,562
0,0,562
8.289288551026523e38,0,562
0,0,562
-3.4343789055207826e37,0,562
0,0,562
1.712471212732363e37,0,562
0,0,562
-1.9794651235078995e36,0,562
0,0,562
6.924239483152168e36,0,562
0,0,562
-3.046258664447851e35,0,562
0,0,562
9.430202472450996e35,0,562
0,0,562
-5.556936279762045e34,0,562
0,0,562
8.149461679180433e34,0,562
0,0,562
-3.356507831712306e33,0,562
0,0,562
1.4784749665030507e34,0,562
0,0,562
-3.943530117977619e32,0,562
0,0,562
1.5431611330639682e33,0,562
0,0,562
-4.418191916202287e31,0,562
0,0,562
1.2411131128260927e32,0,562
0,0,562
-5.503634942043415e30,0,562
0,0,562
1.5724671262981188e31,0,562
0,0,562
-3.931167815745297e29,0,562
0,0,562
1.179350344723589e30,0,562
0,0,562
-3.89021815099795e28,0,562
0,0,562
1.2284899424204053e29,0,562
0,0,562
-2.815289451380095e27,0,562
0,0,562
9.725545377494875e27,0,562
0,0,562
-2.9992430234873175e26,0,562
0,0,562
9.117698791401446e26,0,562
0,0,562
-1.999495348991545e25,0,562
0,0,562
5.09871313992844e25,0,562
0,0,562
-1.499621511743659e24,0,562
0,0,562
4.7488014538549194e24,0,562
0,0,562
-9.177371230722911e22,0,562
0,0,562
2.9289482651243335e23,0,562
0,0,562
-6.620643474291462e21,0,562
0,0,562
2.025855883377664e22,0,562
0,0,562
-3.4609642585941836e20,0,562
0,0,562
1.1822577632663325e21,0,562
0,0,562
-1.7966265908508027e19,0,562
0,0,562
5.982796342335675e19,0,562
0,0,562
-9.320186657554175e17,0,562
0,0,562
3.221563020493251e18,0,562
0,0,562
-4.288822156978913e16,0,562
0,0,562
1.444349605647444e17,0,562
0,0,562
-1.7857968784571288e15,0,562
0,0,562
5.486506295626433e15,0,562
0,0,562
-6.235570343963482e13,0,562
0,0,562
1.9620238425640394e14,0,562
0,0,562
-2.1772639672189646e12,0,562
0,0,562
6.185489720900207e12,0,562
0,0,562
-5.08943499423364e10,0,562
0,0,562
1.4185763810684073e11,0,562
0,0,562
-1.5278651081193893e9,0,562
0,0,562
4.954624084352327e9,0,562
0,0,562
-5.202857283003108e7,0,562
0,0,562
1.2486857479207459e8,0,562
0,0,562
-216785.7201251295,0,562
0,0,562
-433571.440250259,0,562
0,0,562
-3387.2768769551485,0,562
0,0,562
40647.322523461786,0,562
0,0,562
211.70480480969678,0,562
0,0,562
-423.40960961939356,0,562
0,0,562
-3.307887575151512,0,562
0,0,562
-46.31042605212117,0,562
0,0,562
0.5685431769791661,0,562
0,0,562
-0.9303433805113628,0,562
0,0,562
0.009691076880326697,0,562
0,0,562
-0.07106789712239577,0,562
0,0,562
0.0003817123380597429,0,562
0,0,562
-0.0011609102512891354,0,562
0,0,562
4.152797582842632e-6,0,562
0,0,562
-0.000018040639944455825,0,562
0,0,562
1.0351186853376292e-6,0,562
0,0,562
-1.109055734290317e-6,0,562
0,0,562
7.880842223003937e-7,0,562
0,0,562
-7.081782969999628e-7,0,562
0,0,562
6.325820568649261e-7,0,562
0,0,562
-5.642844528284905e-7,0,562
0,0,562
5.016537580795754e-7,0,562
0,0,562
-4.4434057457702583e-7,0,562
0,0,562
3.919974260952471e-7,0,562
0,0,562
-3.442983072714202e-7,0,562
0,0,562
3.009324480352528e-7,0,562
0,0,562
-2.6160439313423155e-7,0,562
0,0,562
2.2603339196202607e-7,0,562
0,0,562
-1.9395292539955988e-7,0,562
0,0,562
1.6511023178467686e-7,0,562
0,0,562
-4.7006471682457813e-7,0,562
