"C","S","n"
241441.72794702227,0,234
0,0.,234
-676036.8382516623,0,234
0,0.,234
-676036.8382516623,0,234
0,0.,234
-386306.7647152356,0,234
0,0.,234
386306.7647152356,0,234
0,0.,234
-5.021987941298063e6,0,234
0,0.,234
2.7041473530066493e6,0,234
0,0.,234
2.3178405882914136e6,0,234
0,0.,234
1.6997497647470366e7,0,234
0,0.,234
3.090454117721885e6,0,234
0,0.,234
-6.18090823544377e6,0,234
0,0.,234
1.854272470633131e7,0,234
0,0.,234
-6.798999058988146e7,0,234
0,0.,234
-1.236181647088754e7,0,234
0,0.,234
0.,0,234
0,0.,234
-6.18090823544377e7,0,234
0,0.,234
-2.472363294177508e7,0,234
0,0.,234
-2.472363294177508e7,0,234
0,0.,234
-4.4502539295195144e8,0,234
0,0.,234
4.944726588355016e7,0,234
0,0.,234
4.944726588355016e7,0,234
0,0.,234
-9.889453176710032e7,0,234
0,0.,234
-9.889453176710032e7,0,234
0,0.,234
1.9778906353420064e8,0,234
0,0.,234
9.889453176710032e8,0,234
0,0.,234
9.889453176710032e8,0,234
0,0.,234
7.911562541368026e8,0,234
0,0.,234
-1.582312508273605e9,0,234
0,0.,234
-3.955781270684013e8,0,234
0,0.,234
-2.9668359530130095e9,0,234
0,0.,234
5.933671906026019e9,0,234
0,0.,234
-1.9778906353420064e9,0,234
0,0.,234
-2.3734687624104075e9,0,234
0,0.,234
3.955781270684013e8,0,234
0,0.,234
2.769046889478809e9,0,234
0,0.,234
-2.3734687624104075e9,0,234
0,0.,234
-1.1867343812052038e9,0,234
0,0.,234
1.9778906353420064e9,0,234
0,0.,234
-1.9778906353420064e9,0,234
0,0.,234
-3.955781270684013e8,0,234
0,0.,234
0.,0,234
0,0.,234
-3.955781270684013e8,0,234
0,0.,234
-1.9778906353420064e9,0,234
0,0.,234
1.9778906353420064e9,0,234
0,0.,234
-1.1867343812052038e9,0,234
0,0.,234
-3.955781270684013e9,0,234
0,0.,234
2.769046889478809e9,0,234
0,0.,234
-3.955781270684013e8,0,234
0,0.,234
-7.911562541368026e8,0,234
0,0.,234
-3.955781270684013e9,0,234
0,0.,234
4.351359397752414e9,0,234
0,0.,234
-3.757992207149812e9,0,234
0,0.,234
1.9778906353420064e8,0,234
0,0.,234
-1.9778906353420064e9,0,234
0,0.,234
5.933671906026019e8,0,234
0,0.,234
5.933671906026019e8,0,234
0,0.,234
9.889453176710032e8,0,234
0,0.,234
4.944726588355016e8,0,234
0,0.,234
-3.955781270684013e8,0,234
0,0.,234
9.889453176710032e7,0,234
0,0.,234
4.944726588355016e7,0,234
0,0.,234
-4.944726588355016e7,0,234
0,0.,234
-4.944726588355016e7,0,234
0,0.,234
0.,0,234
0,0.,234
-1.236181647088754e8,0,234
0,0.,234
-8.653271529621278e7,0,234
0,0.,234
3.708544941266262e7,0,234
0,0.,234
-1.854272470633131e7,0,234
0,0.,234
-3.090454117721885e7,0,234
0,0.,234
2.1633178824053194e7,0,234
0,0.,234
-3.090454117721885e6,0,234
0,0.,234
-1.236181647088754e7,0,234
0,0.,234
6.18090823544377e6,0,234
0,0.,234
772613.5294304712,0,234
0,0.,234
2.7041473530066493e6,0,234
0,0.,234
-4.635681176582827e6,0,234
0,0.,234
579460.1470728534,0,234
0,0.,234
-579460.1470728534,0,234
0,0.,234
-869190.2206092802,0,234
0,0.,234
-338018.41912583116,0,234
0,0.,234
289730.0735364267,0,234
0,0.,234
-144865.03676821335,0,234
0,0.,234
120720.86397351114,0,234
0,0.,234
-36216.25919205334,0,234
0,0.,234
12072.086397351113,0,234
0,0.,234
-39234.28079139112,0,234
0,0.,234
19617.14039569556,0,234
0,0.,234
-6036.043198675557,0,234
0,0.,234
377.2526999172223,0,234
0,0.,234
2263.5161995033336,0,234
0,0.,234
-565.8790498758334,0,234
0,0.,234
565.8790498758334,0,234
0,0.,234
518.7224623861806,0,234
0,0.,234
-94.31317497930557,0,234
0,0.,234
-82.52402810689237,0,234
0,0.,234
64.84030779827258,0,234
0,0.,234
26.525580462929693,0,234
0,0.,234
1.4736433590516496,0,234
0,0.,234
-4.4209300771549485,0,234
0,0.,234
-0.3684108397629124,0,234
0,0.,234
-0.5526162596443686,0,234
0,0.,234
0.0921027099407281,0,234
0,0.,234
-0.16117974239627417,0,234
0,0.,234
0.04605135497036405,0,234
0,0.,234
0.04029493559906854,0,234
0,0.,234
0.008634629056943259,0,234
0,0.,234
0.002878209685647753,0,234
0,0.,234
0.0021586572642358147,0,234
0,0.,234
0.0005396643160589537,0,234
0,0.,234
-0.00035977621070596913,0,234
0,0.,234
-0.000314804184367723,0,234
0,0.,234
0.00002248601316912307,0,234
0,0.,234
-5.621503292280768e-6,0,234
0,0.,234
0.,0,234
0,0.,234
-7.02687911535096e-6,0,234
0,0.,234
1.405375823070192e-6,0,234
0,0.,234
-6.14851922593209e-7,0,234
0,0.,234
-1.3175398341283049e-7,0,234
0,0.,234
1.3175398341283049e-7,0,234
0,0.,234
-7.136674101528318e-8,0,234
0,0.,234
6.313211705198127e-8,0,234
0,0.,234
-3.911446382568405e-8,0,234
0,0.,234
2.8992738537458793e-8,0,234
0,0.,234
-1.9857452578170742e-8,0,234
0,0.,234
1.3531374273029954e-8,0,234
0,0.,234
-9.1674524591447e-9,0,234
0,0.,234
6.1102947019357725e-9,0,234
0,0.,234
-4.030864513286211e-9,0,234
0,0.,234
2.633967243469901e-9,0,234
0,0.,234
-1.701808883040787e-9,0,234
0,0.,234
1.0873051795619116e-9,0,234
0,0.,234
-6.865772907634695e-10,0,234
0,0.,234
4.282165293416274e-10,0,234
0,0.,234
-2.6364805784857587e-10,0,234
0,0.,234
1.6013651391952075e-10,0,234
0,0.,234
-9.588274103094986e-11,0,234
0,0.,234
5.6548769900396897e-11,0,234
0,0.,234
-3.282081329611132e-11,0,234
0,0.,234
1.872765802080977e-11,0,234
0,0.,234
-1.049390103260922e-11,0,234
0,0.,234
5.76710742516344e-12,0,234
0,0.,234
-3.103986481804641e-12,0,234
0,0.,234
1.6334464424937082e-12,0,234
0,0.,234
-8.388526611388827e-13,0,234
0,0.,234
4.194680024363574e-13,0,234
0,0.,234
-2.0370956862466704e-13,0,234
0,0.,234
9.578011519073636e-14,0,234
0,0.,234
-4.343746553596896e-14,0,234
0,0.,234
1.8914102992581866e-14,0,234
0,0.,234
-7.86230149025939e-15,0,234
0,0.,234
3.0972388888231682e-15,0,234
0,0.,234
-1.145191431936357e-15,0,234
0,0.,234
3.922480721967859e-16,0,234
0,0.,234
-1.2214773681719029e-16,0,234
0,0.,234
3.360952984314988e-17,0,234
0,0.,234
-7.790594384562059e-18,0,234
0,0.,234
1.3862267588188702e-18,0,234
0,0.,234
-1.4810114944646062e-19,0,234
